Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,VL24 OCIAD1 KO MITOS,VL24 WT MITOS,VL23 OCIAD1 KO MITOS,VL23 WT MITOS,VL22 OCIAD1 KO MITOS,VL22 WT MITOS,VL24 OCIAD1 KO TOTALS,VL24 WT TOTALS,VL23 OCIAD1 KO TOTALS,VL23 WT TOTALS,VL22 OCIAD1 KO TOTALS,VL22 WT TOTALS,230712_blank_n1.raw (F25)+230712_blank_p2.raw (F26)
10.204,1536.12158,-,15513420.54,,,10,2092017.576,7597138.891,2351793.995,6602725.269,4710323.569,3874965.216,15513420.54,10786729.07,9436493.063,10086727.06,7311578.255,11240856.39,82983.11219
10.205,934.61627,-,7539524.054,,,3,4463590.061,3551310.426,3012419.671,5205242.312,3628752.555,7370312.678,6998107.204,6597992.958,5652052.792,7539524.054,6318941.716,6633787.315,83750.21036
10.207,605.55035,+,468202388.6,,,5,53701942.98,91989023.86,62586884.23,104362603.2,54914190.17,102369508,193815202.9,212783825.5,288162762.7,306859279.7,304082120.4,468202388.6,1738112.682
10.211,931.5567,-,4272441.962,,,2,1959981.123,2249709.493,1998522.635,1945384.82,1116532.014,2498889.767,3786372.039,2921804.863,3444350.935,4272441.962,3069398.704,3861793.935,96558.28175
10.221,954.56866,-,4845344.663,,,3,2830221.092,3626539.281,2954621.667,2265865.642,3841770.307,4747936.818,2035464.24,4845344.663,3134273.195,4681562.221,3269639.685,3658926.666,106476.5754
10.224,945.5694,-,29582357.06,,,12,10078880.49,17442572.67,10896863.32,14173128.87,8322166.509,12513992.66,27533167.98,25600752.92,27064942.76,28081890.99,24827586.47,29582357.06,108720.1679
10.227,635.53937,+,18054401.71,,,4,3224893.164,5734792.599,6297674.331,6125122.023,3533631.586,4349578.286,18054401.71,10837242.21,11845119.78,12211502.28,12108712.08,15684534.82,690904.0379
10.229,844.61969,+,41638859.27,,,11,11735184.23,12183564.88,9134833.971,21150885.63,10721388.61,14235064.14,31829304.67,23104404.19,23882684.47,25091444.51,31484334.64,41638859.27,537397.4422
10.234,873.58862,-,47594115.31,,,8,4456535.803,8091009.387,9265671.894,4485623.274,992671.0594,1701787.115,47594115.31,12494562.01,30005739.85,12332034.2,16345664.76,22959483.98,86837.94397
10.244,860.56531,-,1412640942,,,3,257110040,519698620.4,287339151.1,479372030.7,200703737.8,345921906.7,1412640942,774474307,860132225.7,909656878.2,777543640.8,1225153917,147332.3779
10.251,390.27628,+,37150268.19,,,10,9368181.041,13149497.97,13049473.23,17277537.23,12413338.35,12123707.56,30519267.73,20811114.31,34102501.99,23729447.16,31602207.04,37150268.19,690639.4161
10.26,387.28897,+,29810681.08,,,3,5634508.696,8238343.419,8739493.268,11895025.76,7033080.716,6984115.686,29810681.08,13100254.57,23053299.7,16576909.23,24711521.84,22722552.43,430396.8058
10.261,1506.09216,-,27045020.27,,,2,1474518.484,4291198.427,3644972.232,3502661.321,3863778.992,716018.5769,27045020.27,3089620.823,8373257.486,4061272.891,6052617.122,7354258.48,102287.2943
10.27,551.32825,+,348856978.8,,,13,158175873.1,134721162.9,139934814.2,139212075.4,199583597.5,216378645.5,170738731.4,273154510.8,268988036.2,276619905.3,348856978.8,283531087.9,47897874.12
10.27,439.20291,+,114843927.5,,,13,44213218.15,50241680.73,47662999.94,45710530.69,67821959.06,64480578.4,52853894.13,76294574.68,78103054.44,104860803.6,114843927.5,85587101.49,14654428.45
10.271,663.45337,+,5480312086,,,12,1978893709,1825708722,1917907802,1744041323,2907333719,2813992456,2516587558,4031148072,4374435335,4584530381,5480312086,4441563895,687493232.5
10.271,495.26547,+,355130844.8,,,13,126218349.9,116720230.2,129684112.5,110618247.5,215176772.5,183873293.6,161133027.4,255205302.8,256553554.4,300286567.1,355130844.8,262872277.7,44836607.7
10.271,327.07779,+,95785152.56,,,12,37878262.55,41925840.99,45319897.06,29341293.75,58476526.16,59910621.91,38086295.69,64027677.25,68246961.16,78711393.49,95785152.56,90355491.29,12406411.62
10.272,607.39093,+,901785267,,,13,356855582.5,315958627.2,382783689,345036835.7,526151396.2,484370926.1,437333394,711008628.5,721986581.8,638380490.7,901785267,713762287.9,124740151.6
10.275,383.13995,+,36628130.4,,,7,18697305.58,14146320.27,16310183.71,13499969.76,21251712.62,19681319.19,13827623.88,25561493.21,31526149.03,29066516.04,36628130.4,30685974.07,5066969.441
10.276,707.49902,+,15256508.01,,,2,3331576.937,2561933.47,1647630.504,5508567.681,7590209.509,15256508.01,3218822.531,5987081.809,3921073.835,4613098.235,9645694.118,7791897.266,446000.5156
10.281,878.5921,-,45920181.96,,,12,18843017.84,11414285.46,20888972.09,16064830.37,24166209.9,9023347.428,37708297.09,17572258.3,45920181.96,20053669.22,39819696.69,19067531.05,64856.38872
10.284,830.53204,-,100807996,,,12,45079515.74,51312636.1,58467118.9,55854315.37,52305039.72,41663362.24,85572866.58,59898312.81,96239481.25,65087681.94,100807996,68242745.94,82256.38442
10.284,906.51758,-,21707121.17,,,12,9607243.032,9405090.629,10035979.28,12636050.02,10767310.01,8441074.219,15581488.37,11885000.25,20627522.07,16754860.22,21707121.17,15422723.33,79921.48082
10.285,364.26074,+,90275438.13,,,12,19684660.69,33503781.31,22912728.58,28285663.82,24100606.48,25279008.67,70980868.65,38733902.39,90275438.13,70069137.26,70775713.33,59415013.14,458218.616
10.286,1492.11926,-,12349614.1,,,5,2719317.51,7539834.741,2221100.79,6005823.856,883309.9545,747623.3805,11876833.57,7315879.949,5062834.475,4806870.026,1092914.612,12349614.1,91871.60452
10.287,266.28394,+,28652683.8,,,3,5089945.776,6645523.793,8138946.506,8291959.867,7855572.36,5783787.358,20187058.48,12370452.05,17483658.17,13889837.57,25481425.26,28652683.8,499469.9234
10.291,361.27322,+,44827414.03,,,7,9723728.034,12814667.45,14862079.71,17274050.24,17207481.14,11514081.05,36693770.44,17864501.5,37532526.08,29043686.43,44827414.03,33128755.56,458671.5074
10.292,484.28186,+,25640869.1,,,5,5298613.178,6692739.343,6770123.834,9036336.544,6671914.112,6072030.097,18787407.72,8865062.823,17272018.47,12390013.13,25640869.1,17041312.61,465957.209
10.294,583.50812,+,115390187.4,,,12,22416649.73,26240450.62,32075411.46,42279632.02,39939204.08,27155283.42,102101636.1,55133512.25,93541425.13,68766111.5,115390187.4,89643130.44,381467.1721
10.3,786.56647,-,40984772.15,,,3,3236948.031,16546298.4,5190877.183,14318495.19,3303684.473,13304346.2,8014873.311,23487303.25,6072314.324,26576831.04,5877271.93,40984772.15,98182.43445
10.302,552.50061,-,12027592.74,,,13,6226483.296,6524609.622,7647381.872,7960796.631,9521195.074,8460270.152,8611644.168,7967653.576,9744064.96,8381021.331,12027592.74,7816951.207,3945952.313
10.311,1466.09656,-,34213043.83,,,11,8457888.614,16957862.34,4979067.075,14765037.77,4288242.087,9822814.451,23962374.74,18512612.14,14290269.24,14886077.07,11507836.16,34213043.83,79555.58286
10.311,1556.11316,-,29391875.81,,,7,2325450.441,2651312.344,3194375.856,3160751.14,6498498.882,2043656.363,29391875.81,2919580.322,11145840.3,3039295.754,8809629.21,4664067.877,73709.11221
10.318,1472.04993,-,67368163.22,,,7,12467174.22,15631702.14,18898392.03,22786268.18,14859889.82,7674308.685,67368163.22,14620876.45,43378168.15,16607704.53,43297749.83,27634298.43,52216.62664
10.328,1438.06628,-,48996865.32,,,4,7937362.756,25721439.18,8690901.679,27831472.01,6911173.221,14015907.95,43869685.6,27545640.57,26580773.74,25073314.15,17883392.26,48996865.32,71752.8415
10.33,790.50079,-,25666950.13,,,6,12594198.46,10441241.9,16531718.04,12537007.06,18372413.4,12066170.18,11622090.48,14657227.62,25269305.57,18140049.79,25666950.13,16416890.84,69121.41931
10.331,804.51691,-,109035362.4,,,12,47456179.02,49788553.6,67938260.44,55444506.93,67826199.44,45063688.66,75789640.85,63159790.09,107975667.1,73759370.55,109035362.4,82876293.94,72692.21352
10.331,880.50256,-,22925573.32,,,12,9467676.603,10097735.8,12208469.15,11344221.32,13279535.4,9655255.829,18845192.31,14025917.32,21470143.02,14516886.42,22925573.32,16672630.09,73417.49333
10.332,872.50519,-,8292613.783,,,5,4660676.02,4230199.12,5617988.874,4732208.869,6683089.798,5640013.363,3088370.092,4520987.828,7255833.505,8292613.783,7521958.431,4304609.304,99380.48537
10.338,481.42633,-,10963905.22,,,6,3683210.374,4315149.687,4541489.297,3840588.18,4519874.135,3225535.96,4310440.91,4723412.012,10963905.22,5270401.787,6636557.052,5459995.199,2146627.178
10.34,971.58459,-,28427308.47,,,2,12024020.55,10867669.33,11412948.38,8631705.199,9104974.473,20255259.49,28427308.47,18588948.72,25310522.82,20003267.93,26643158.92,24528380.84,168662.3852
10.341,613.51807,+,22648721.55,,,3,4270695.689,6982484.834,4443510.837,11278546.33,6541540.38,11529828.11,12426117.23,13608586.79,11782875.4,16730233.35,11353987.27,22648721.55,176669.1024
10.346,883.65442,-,6342057.144,,,2,1273810.232,2698053.529,2399426.317,2548813.586,1914839.116,1940506.415,5778643.183,4343153.955,5986253.217,3462669.711,6342057.144,5261186.011,86129.93059
10.361,950.61035,-,9098214.034,,,2,3646614.879,2718385.082,3402570.58,2891052.58,4985965.223,2528087.772,6301173.366,4211940.717,8086698.774,4734596.794,9098214.034,4372300.111,117126.1534
10.368,1512.06421,-,18216688.08,,,3,1395631.741,2106177.837,3381089.867,4344754.644,2009235.455,534257.6589,18216688.08,2844419.944,3792021.892,1302186.337,3804277.352,1524648.09,86300.94984
10.381,936.59729,-,5105509.466,,,2,2299658.684,1183808.672,2102349.603,1433059.153,3813916.142,2124030.803,3210355.289,2356136.927,3443233.085,2761395.785,5105509.466,2685053.997,96767.13952
10.388,954.50647,-,5195513.183,,,4,2385261.958,1774461.417,1559247.21,2504182.724,4018725.985,3431146.888,3570612.534,4881292.856,3633394.706,4312018.69,5195513.183,3078271.164,227542.3173
10.39,754.56964,+,21441162.61,,,2,2551534.968,8453649.629,2524084.837,7617934.812,3127976.885,7764946.454,1252919.579,11044825.98,14958482.41,13658695.84,1520484.064,21441162.61,130287.2783
10.402,1416.07349,-,6714757.491,,,3,1442908.854,1789036.156,1627880.303,4617723.989,1487746.963,2066330.396,6714757.491,2562744.426,3838596.502,4890425.483,3694004.395,3985830.42,113067.9898
10.405,1504.09656,-,32243286.35,,,2,3637650.76,13401526.25,4060011.091,1988316.197,1979454.949,4447266.478,32243286.35,15887942.92,12560895.97,16159267.7,10195754.23,27211553.45,189240.063
10.408,784.52759,+,41783826.29,,,3,12016291.21,14087331.56,17460662.75,18054989.12,21723269.41,17882064.75,3571855.017,26260543.55,32456815.97,35169801.67,41783826.29,38941680.64,146927.474
10.409,740.55505,+,698831115.9,,,14,102356766.2,344004409.7,117479396.5,384774024.3,170865197.4,516761122.2,148142322.4,585551355.7,212984797.8,698831115.9,225230647.4,385283394.5,360286.5706
10.413,677.54938,+,19201665,,,5,5292913.795,3627788.024,7040113.582,5235322.167,9127087.419,4333938.315,15212416.53,5236779.127,16848327.43,7497795.818,19201665,11904986.1,117167.2963
10.424,899.6026,-,26078495.45,,,8,4491016.362,6071033.571,5017694.763,5785865.629,4272207.724,3209045.619,26078495.45,8082601.1,20550121.01,12188713.79,16121065.35,11260607.4,82598.73225
10.427,589.51886,+,84615538.03,,,12,11186965.16,22937534.86,15114156.59,30701805.56,18981448.86,29498358.04,59563974.8,52185485.13,54159443.52,56280351.9,50937357.91,84615538.03,732972.6688
10.432,726.5036,+,25901296.66,,,9,4200015.663,8139002.34,3849315.017,13282822.92,6565703.268,17616458.51,6964069.865,16053006.99,9349694.534,16535291.69,11226688.98,25901296.66,104116.4273
10.437,563.50336,+,118652474.6,,,12,10573297.59,27963232.17,12137593.47,50119095.39,19033915.27,33979983.88,47092690.16,50562673.56,32628607.32,65392772.36,37018086.84,118652474.6,129645.6895
10.439,924.59552,-,9025046.126,,,3,3955135.094,942879.1937,3863937.409,2262539.961,5992941.579,2591815.219,9025046.126,3635623.766,7701704.736,3820975.054,7948013.657,4169946.13,74488.18906
10.445,754.50177,-,15781705.35,,,12,4949854.376,7137360.071,6349861.904,8528483.724,5760080.364,7399771.679,14304212.48,9696688.22,11980466.15,12257447.46,11223009.15,15781705.35,71183.18923
10.446,741.47437,+,6082991.628,,,3,1216822.738,3300160.336,2199102.07,2295560.896,2902534.777,1766152.969,2082817.478,4382399.134,4377137.722,3929119.97,1948299.331,6082991.628,210992.8757
10.451,611.53943,+,22126348.02,,,2,2600583.486,5031005.836,3997526.834,8476939.001,3569958.987,6527782.5,10343345.1,11220850.3,9007144.6,13999444.32,10267693.36,22126348.02,121287.0857
10.452,1532.13086,-,11697742.17,,,4,2063494.517,3536578.97,2658595.683,6726886.026,1881102.498,4946200.887,11697742.17,10989111.22,7616800.575,6065752.832,6091790.464,10075390.03,102546.4764
10.459,659.5033,-,14219216.86,,,7,1496596.266,3111984.115,1625150.06,3079697.005,1307558.896,2982927.327,14219216.86,5922376.108,4825499.137,4956695.331,6778085.902,8054523.158,215519.4857
10.46,1247.79956,-,14364784.19,,,10,914034.7244,7017297.855,1252775.401,7663853.157,969424.7629,3503181.603,6213436.053,11157766.31,5410416.379,11109395.17,6624380.578,14364784.19,87632.79512
10.467,960.51801,-,5951213.681,,,6,3226616.555,3451293.584,3980657.561,3208308.701,2208297.301,3121766.89,1656266.723,5951213.681,4231811.351,5566534.957,5072365.998,3784885.078,159224.4554
10.47,607.45868,-,10740937.78,,,11,6648441.501,7146763.258,7353925.439,9011362.736,9343101.301,8034099.086,9024678.118,9623268.431,10740937.78,10700313.97,9795735.862,8554151.143,1639310.141
10.471,621.47443,-,22010339.88,,,13,10010058.41,10512852.08,12485781.01,16161032.61,13700623.83,11835483.91,20065839.47,15102192.93,22010339.88,18396679.28,18248146.31,18696264.65,3834113.018
10.473,523.45245,-,29035859.07,,,9,4858921.124,5740459.486,4398142.022,7037602.29,5323847.96,5193605.778,29035859.07,9832653.998,17619111.91,10799311.67,14161640.54,17419282.08,63570.44457
10.474,605.55029,+,1287158999,,,11,187211227.3,348022091.3,343044083.2,436178781.5,229644303.1,289837297.2,1273927106,782440068.2,1077844571,865270946.8,1103151957,1287158999,3189174.049
10.478,796.6109,+,60800772.91,,,2,7349297.887,17378485.42,7670950.339,22426760.02,8049363.603,17215935.07,37840016.05,36771994.39,25987617.23,39302315.6,33074176.05,60800772.91,208544.4223
10.489,1279.82678,-,10217468.02,,,6,1756169.962,4374618.684,2222939.744,5259717.341,1463294.253,1675923.35,10217468.02,5715991.254,7670294.797,7350766.543,6865388.608,8441091.056,70003.50356
10.49,830.50623,+,35345983.11,,,7,13642392.19,9651786.428,15171720.86,14896132.07,21209484.33,13572144.1,20895185.78,16222938.87,33030043.84,21243614.41,35345983.11,25569772,115040.2162
10.491,886.51392,-,48549623.02,,,12,19283994.36,34099038.95,32049954.78,40706693.1,23185376.57,20407842.63,39456970.83,45011267.53,45828224.58,48549623.02,41465268.68,36910600.29,206808.1835
10.491,585.52405,+,15253658.65,,,3,1087632.888,3302568.212,1185731.906,4179883.66,1136588.563,3479649.77,3612047.863,6018953.875,2736698.402,7188842.731,3788238.67,15253658.65,138266.3935
10.492,651.53448,+,365434802.9,,,12,121415911.1,110528200.1,115880468.3,154910771.8,174754199.9,131563261.1,365434802.9,180343920.1,322989866.7,229410550.5,339878162.4,271449772.6,113806.1871
10.492,810.52667,-,332177484.6,,,27,97578910.93,213696454.5,191827689.9,188472587.6,92008359.66,121926168.9,225605416.4,266173426.2,325194418.3,301657179.2,332177484.6,297169711.2,898699.0072
10.493,782.60327,+,128566562,,,3,10153715.79,34013157.6,10046496.7,39723764.92,12449800.86,38547757.89,57444372.41,66584171.43,43323556.32,78862424.54,38930704.63,128566562,203310.3355
10.493,968.51721,-,17362736.19,,,10,6558779.762,6191205.321,9279947.854,5889141.348,6714481.331,4702018.677,9174931.569,12450907.84,8695695.701,17362736.19,15716507.52,6397985.628,148097.6028
10.494,913.57568,+,52895454.19,,,7,8555353.949,2933396.836,7641741.025,3408440.227,8718344.718,4932390.667,32059413.21,6289365.161,31793348.12,7026839.374,34889490.1,52895454.19,135827.8756
10.502,1509.11023,-,29862161.16,,,2,5394064.678,11014071.53,4491878.289,12472824.44,4947756.001,8234837.231,29862161.16,12930045,7649728.362,12067711.68,9646521.022,21516772.35,52642.88254
10.504,633.48785,-,29406662.26,,,11,2875179.028,15025657.13,4690054.233,10905060.35,2537038.47,6907190.545,29406662.26,17043520.61,9730206.008,11436342.74,11253620.71,21999908.27,191759.2519
10.522,800.56061,-,75033504.46,,,24,20520925.54,27458710.09,26509415.48,29693653.89,23384449.06,15670859.85,75033504.46,28493785.93,52587758.28,34505651.4,66057089.41,39227343.26,84209.49105
10.522,1506.11365,-,26294178.01,,,6,7761312.803,13691314.99,4728845.717,15015611.39,4670054.391,11056373.07,20864267.64,16762829.18,15139854.84,15829810.22,8055953.667,26294178.01,64246.06588
10.527,948.52924,-,19445896.1,,,11,13512751.22,9426928.048,13812711.56,12294959,17352262.11,12165978.78,17121744.73,13064716.47,19445896.1,16107326.45,17670437.37,13135982.68,70000.11885
10.533,1030.53381,-,4520320.867,,,3,3523423.017,2058069.095,3377574.71,2534145.178,4520320.867,2989156.105,3155926.068,2773281.069,3779935.181,3456772.51,3914138.183,2231724.662,69718.17688
10.534,1580.09106,-,32494371.9,,,2,13821235.34,11612301.31,12638308.42,15809598.04,21487101.09,8289105.611,32494371.9,12747123.38,24396219.58,12142862.64,21551411.76,13713545.52,48541.22934
10.535,780.58887,+,86063123.51,,,12,12798290.65,24095513.05,12793237.67,30579788.23,18912826.75,26335410.63,56144033.1,44627119.71,47932906.7,68789449.84,52168393.83,86063123.51,68511.43803
10.535,875.51556,-,5709088.382,,,2,4810594.87,2376162.38,3575043.453,2710865.777,5709088.382,3136800.847,1996612.547,4377147.639,3923028.156,3286714.195,3848220.789,3284016.055,73309.19272
10.54,940.52942,-,8506468.058,,,4,7131557.91,3687891.755,6411758.785,4274859.592,8506468.058,6590897.999,4276707.206,6417187.859,6714495.461,5880064.349,7210131.429,3935325.713,76689.51258
10.543,1560.13611,-,9923311.891,,,2,620020.8985,3632044.851,1821652.412,2140406.535,872675.0104,1313824.238,9923311.891,4576559.953,4456973.763,4237594.932,4131153.368,2905906.354,118631.0434
10.545,872.54364,-,92761570.98,,,6,66403333.5,46418142.61,61089063.81,58330310.81,85688330.97,56858583.08,85875612.46,66484671.95,85869628.16,69217258.62,92761570.98,67809450.65,70880.76272
10.566,844.61969,+,28843679.36,,,8,5372701.163,8090305.888,6214150.214,9808599.376,6476032.182,5781780.536,22119096.97,14113310.65,15889239.35,20149024.13,25255015.25,28843679.36,54862.32746
10.569,904.48651,-,16074515.61,,,7,1643816.589,3550109.57,3634705.443,3381628.34,2672965.592,2765521.897,1957217.915,7684330.215,10965800.93,10465039.38,11433293.95,16074515.61,147691.022
10.571,772.52594,+,31313725.57,,,3,19772853.84,22916062.13,27822155.26,12049929.23,12698287.93,23338055.59,31313725.57,18577867.42,16926816.22,24919490.78,24257584.77,25610576.69,188680.4267
10.577,971.58612,-,23256622.05,,,5,8064188.147,1801676.785,8334678.148,4136160.07,7475117.442,2377420.525,23049749.35,3842500.454,19652548.68,3541501.63,23256622.05,3893742.47,71187.31234
10.6,880.60913,-,35741242.41,,,12,12538996.66,14151357.99,14759719.34,11147626.48,16939225.18,8174918.493,35741242.41,15987282.72,31372848.48,17453627.77,27205997.86,17381686.66,83149.5563
10.602,941.61273,-,5012170.55,,,2,906036.401,597366.04,1040741.421,1573963.438,582567.6322,465705.3903,4183986.936,1172010.765,5012170.55,1003250.325,4429963.812,1886564.109,71950.24863
